dep,jour,pop,P,cl_age90,taux_incidence_quot,positif_7j,taux_incid_7j,dep_ok
89,2020-08-09,332096.0,0,0,0.0,25.0,7.5279437271150496,Yonne
89,2020-08-10,332096.0,2,0,0.6022354981692041,23.0,6.925708228945847,Yonne
89,2020-08-11,332096.0,3,0,0.9033532472538062,22.0,6.6245904798612445,Yonne
89,2020-08-12,332096.0,5,0,1.50558874542301,21.0,6.3234727307766425,Yonne
89,2020-08-13,332096.0,5,0,1.50558874542301,18.0,5.4201194835228375,Yonne
89,2020-08-14,332096.0,4,0,1.2044709963384082,20.0,6.0223549816920405,Yonne
89,2020-08-15,332096.0,3,0,0.9033532472538062,22.0,6.6245904798612445,Yonne
89,2020-08-16,332096.0,1,0,0.30111774908460204,23.0,6.925708228945847,Yonne
89,2020-08-17,332096.0,8,0,2.4089419926768163,29.0,8.73241472345346,Yonne
89,2020-08-18,332096.0,11,0,3.3122952399306222,37.0,11.141356716130275,Yonne
89,2020-08-19,332096.0,4,0,1.2044709963384082,36.0,10.840238967045671,Yonne
89,2020-08-20,332096.0,11,0,3.3122952399306222,42.0,12.646945461553287,Yonne
89,2020-08-21,332096.0,13,0,3.9145307380998258,51.0,15.357005203314705,Yonne
89,2020-08-22,332096.0,8,0,2.4089419926768163,56.0,16.862593948737715,Yonne
89,2020-08-23,332096.0,8,0,2.4089419926768163,63.0,18.97041819232993,Yonne
89,2020-08-24,332096.0,17,0,5.1190017344382355,72.0,21.680477934091343,Yonne
89,2020-08-25,332096.0,16,0,4.817883985353633,77.0,23.186066679514354,Yonne
89,2020-08-26,332096.0,25,0,7.5279437271150496,98.0,29.509539410290998,Yonne
89,2020-08-27,332096.0,14,0,4.215648487184429,101.0,30.41289265754481,Yonne
89,2020-08-28,332096.0,26,0,7.8290614761996515,114.0,34.32742339564463,Yonne
89,2020-08-29,332096.0,9,0,2.7100597417614183,115.0,34.62854114472923,Yonne
89,2020-08-30,332096.0,1,0,0.30111774908460204,108.0,32.52071690113702,Yonne
89,2020-08-31,332096.0,36,0,10.840238967045671,127.0,38.24195413374446,Yonne
89,2020-09-01,332096.0,16,0,4.817883985353633,127.0,38.24195413374446,Yonne
89,2020-09-02,332096.0,12,0,3.6134129890152247,114.0,34.32742339564463,Yonne
89,2020-09-03,332096.0,19,0,5.7212372326074385,119.0,35.83301214106765,Yonne
89,2020-09-04,332096.0,13,0,3.9145307380998258,106.0,31.918481402967814,Yonne
89,2020-09-05,332096.0,2,0,0.6022354981692041,99.0,29.8106571593756,Yonne
89,2020-09-06,332096.0,2,0,0.6022354981692041,100.0,30.111774908460198,Yonne
89,2020-09-07,332096.0,20,0,6.0223549816920405,84.0,25.29389092310657,Yonne
89,2020-09-08,332096.0,15,0,4.5167662362690315,83.0,24.99277317402197,Yonne
89,2020-09-09,332096.0,15,0,4.5167662362690315,86.0,25.896126421275774,Yonne
89,2020-09-10,332096.0,28,0,8.431296974368857,95.0,28.606186163037194,Yonne
89,2020-09-11,332096.0,42,0,12.646945461553287,124.0,37.33860088649065,Yonne
89,2020-09-12,332096.0,16,0,4.817883985353633,138.0,41.55424937367509,Yonne
89,2020-09-13,332096.0,5,0,1.50558874542301,141.0,42.45760262092889,Yonne
89,2020-09-14,332096.0,38,0,11.442474465214882,159.0,47.87772210445172,Yonne
89,2020-09-15,332096.0,31,0,9.334650221622663,175.0,52.69560608980535,Yonne
89,2020-09-16,332096.0,28,0,8.431296974368857,188.0,56.61013682790519,Yonne
89,2020-09-17,332096.0,36,0,10.840238967045671,196.0,59.019078820581996,Yonne
89,2020-09-18,332096.0,43,0,12.948063210637887,197.0,59.32019656966661,Yonne
89,2020-09-19,332096.0,24,0,7.226825978030449,205.0,61.72913856234342,Yonne
89,2020-09-20,332096.0,2,0,0.6022354981692041,202.0,60.825785315089604,Yonne
89,2020-09-21,332096.0,49,0,14.754769705145499,213.0,64.13808055502025,Yonne
89,2020-09-22,332096.0,80,0,24.08941992676816,262.0,78.89285026016574,Yonne
89,2020-09-23,332096.0,37,0,11.141356716130275,271.0,81.60291000192716,Yonne
89,2020-09-24,332096.0,44,0,13.249180959722487,279.0,84.01185199460397,Yonne
89,2020-09-25,332096.0,25,0,7.5279437271150496,261.0,78.59173251108112,Yonne
89,2020-09-26,332096.0,23,0,6.925708228945847,260.0,78.29061476199652,Yonne
89,2020-09-27,332096.0,2,0,0.6022354981692041,260.0,78.29061476199652,Yonne
89,2020-09-28,332096.0,51,0,15.357005203314705,262.0,78.89285026016574,Yonne
89,2020-09-29,332096.0,40,0,12.04470996338408,222.0,66.84814029678165,Yonne
89,2020-09-30,332096.0,34,0,10.238003468876471,219.0,65.94478704952786,Yonne
89,2020-10-01,332096.0,25,0,7.5279437271150496,200.0,60.223549816920396,Yonne
89,2020-10-02,332096.0,46,0,13.851416457891693,221.0,66.54702254769704,Yonne
89,2020-10-03,332096.0,27,0,8.130179225284255,225.0,67.75149354403545,Yonne
89,2020-10-04,332096.0,1,0,0.30111774908460204,224.0,67.45037579495086,Yonne
89,2020-10-05,332096.0,57,0,17.163711697822315,230.0,69.25708228945847,Yonne
89,2020-10-06,332096.0,46,0,13.851416457891693,236.0,71.06378878396606,Yonne
89,2020-10-07,332096.0,74,0,22.28271343226055,276.0,83.10849874735017,Yonne
89,2020-10-08,332096.0,57,0,17.163711697822315,308.0,92.74426671805742,Yonne
89,2020-10-09,332096.0,74,0,22.28271343226055,336.0,101.1755636924263,Yonne
89,2020-10-10,332096.0,29,0,8.73241472345346,338.0,101.77779919059549,Yonne
89,2020-10-11,332096.0,9,0,2.7100597417614183,346.0,104.1867411832723,Yonne
89,2020-10-12,332096.0,106,0,31.918481402967814,395.0,118.9415108884178,Yonne
89,2020-10-13,332096.0,101,0,30.41289265754481,450.0,135.5029870880709,Yonne
89,2020-10-14,332096.0,101,0,30.41289265754481,477.0,143.63316631335516,Yonne
89,2020-10-15,332096.0,105,0,31.617363653883213,525.0,158.08681826941609,Yonne
89,2020-10-16,332096.0,88,0,26.498361919444974,539.0,162.30246675660052,Yonne
89,2020-10-17,332096.0,131,0,39.44642513008287,641.0,193.0164771632299,Yonne
89,2020-10-18,332096.0,16,0,4.817883985353633,648.0,195.12430140682213,Yonne
89,2020-10-19,332096.0,163,0,49.08219310079013,705.0,212.2880131046444,Yonne
89,2020-10-20,332096.0,241,0,72.5693775293891,845.0,254.44449797648872,Yonne
89,2020-10-21,332096.0,186,0,56.007901329735994,930.0,280.03950664867995,Yonne
89,2020-10-22,332096.0,191,0,57.513490075159,1016.0,305.93563306995566,Yonne
89,2020-10-23,332096.0,249,0,74.9783195220659,1177.0,354.4155906725766,Yonne
89,2020-10-24,332096.0,197,0,59.32019656966661,1243.0,374.28936211216035,Yonne
89,2020-10-25,332096.0,28,0,8.431296974368857,1255.0,377.9027751011756,Yonne
89,2020-10-26,332096.0,305,0,91.84091347080359,1397.0,420.66149547118897,Yonne
89,2020-10-27,332096.0,264,0,79.49508575833494,1420.0,427.58720370013486,Yonne
89,2020-10-28,332096.0,286,0,86.11967623819618,1520.0,457.6989786085951,Yonne
89,2020-10-29,332096.0,286,0,86.11967623819618,1615.0,486.3051647716322,Yonne
89,2020-10-30,332096.0,306,0,92.14203121988821,1672.0,503.4688764694546,Yonne
89,2020-10-31,332096.0,200,0,60.223549816920396,1675.0,504.3722297167084,Yonne
89,2020-11-01,332096.0,26,0,7.8290614761996515,1673.0,503.7699942185392,Yonne
89,2020-11-02,332096.0,296,0,89.1308537290422,1664.0,501.0599344767777,Yonne
89,2020-11-03,332096.0,329,0,99.06773944883408,1729.0,520.6325881672768,Yonne
89,2020-11-04,332096.0,335,0,100.8744459433417,1778.0,535.3873578724224,Yonne
89,2020-11-05,332096.0,276,0,83.10849874735017,1768.0,532.3761803815763,Yonne
89,2020-11-06,332096.0,288,0,86.7219117363654,1750.0,526.9560608980536,Yonne
89,2020-11-07,332096.0,185,0,55.706783580651376,1735.0,522.4392946617845,Yonne
89,2020-11-08,332096.0,28,0,8.431296974368857,1737.0,523.0415301599537,Yonne
89,2020-11-09,332096.0,277,0,83.40961649643477,1718.0,517.3202929273464,Yonne
89,2020-11-10,332096.0,307,0,92.44314896897284,1696.0,510.69570244748513,Yonne
89,2020-11-11,332096.0,25,0,7.5279437271150496,1386.0,417.3492002312584,Yonne
89,2020-11-12,332096.0,240,0,72.26825978030449,1350.0,406.5089612642127,Yonne
89,2020-11-13,332096.0,201,0,60.52466756600501,1263.0,380.3117170938524,Yonne
89,2020-11-14,332096.0,155,0,46.67325110811332,1233.0,371.2781846213143,Yonne
89,2020-11-15,332096.0,22,0,6.6245904798612445,1227.0,369.47147812680674,Yonne
89,2020-11-16,332096.0,191,0,57.513490075159,1141.0,343.57535170553086,Yonne
89,2020-11-17,332096.0,223,0,67.14925804586626,1057.0,318.2814607824244,Yonne
89,2020-11-18,332096.0,169,0,50.888899595297744,1201.0,361.6424166506072,Yonne
89,2020-11-19,332096.0,128,0,38.54307188282906,1089.0,327.9172287531316,Yonne
89,2020-11-20,332096.0,132,0,39.74754287916747,1020.0,307.14010406629416,Yonne
89,2020-11-21,332096.0,63,0,18.97041819232993,928.0,279.4372711505107,Yonne
89,2020-11-22,332096.0,7,0,2.1078242435922143,913.0,274.92050491424163,Yonne
90,2020-05-13,140145.0,0,0,0.0,,,Territoire de Belfort
90,2020-05-14,140145.0,1,0,0.7135466837917871,,,Territoire de Belfort
90,2020-05-15,140145.0,1,0,0.7135466837917871,,,Territoire de Belfort
90,2020-05-16,140145.0,0,0,0.0,,,Territoire de Belfort
90,2020-05-17,140145.0,0,0,0.0,,,Territoire de Belfort
90,2020-05-18,140145.0,7,0,4.99482678654251,,,Territoire de Belfort
90,2020-05-19,140145.0,4,0,2.8541867351671484,13.0,9.276106889293231,Territoire de Belfort
90,2020-05-20,140145.0,3,0,2.1406400513753607,16.0,11.416746940668595,Territoire de Belfort
90,2020-05-21,140145.0,0,0,0.0,15.0,10.703200256876807,Territoire de Belfort
90,2020-05-22,140145.0,0,0,0.0,14.0,9.98965357308502,Territoire de Belfort
90,2020-05-23,140145.0,1,0,0.7135466837917871,15.0,10.703200256876807,Territoire de Belfort
90,2020-05-24,140145.0,1,0,0.7135466837917871,16.0,11.416746940668595,Territoire de Belfort
90,2020-05-25,140145.0,0,0,0.0,9.0,6.4219201541260835,Territoire de Belfort
90,2020-05-26,140145.0,0,0,0.0,5.0,3.567733418958936,Territoire de Belfort
90,2020-05-27,140145.0,3,0,2.1406400513753607,5.0,3.567733418958936,Territoire de Belfort
90,2020-05-28,140145.0,4,0,2.8541867351671484,9.0,6.4219201541260835,Territoire de Belfort
90,2020-05-29,140145.0,2,0,1.4270933675835742,11.0,7.849013521709657,Territoire de Belfort
90,2020-05-30,140145.0,1,0,0.7135466837917871,11.0,7.849013521709657,Territoire de Belfort
90,2020-05-31,140145.0,1,0,0.7135466837917871,11.0,7.849013521709657,Territoire de Belfort
90,2020-06-01,140145.0,1,0,0.7135466837917871,12.0,8.562560205501445,Territoire de Belfort
90,2020-06-02,140145.0,1,0,0.7135466837917871,13.0,9.276106889293231,Territoire de Belfort
90,2020-06-03,140145.0,2,0,1.4270933675835742,12.0,8.562560205501445,Territoire de Belfort
90,2020-06-04,140145.0,1,0,0.7135466837917871,9.0,6.4219201541260835,Territoire de Belfort
90,2020-06-05,140145.0,3,0,2.1406400513753607,10.0,7.135466837917871,Territoire de Belfort
90,2020-06-06,140145.0,0,0,0.0,9.0,6.4219201541260835,Territoire de Belfort
90,2020-06-07,140145.0,0,0,0.0,8.0,5.708373470334298,Territoire de Belfort
90,2020-06-08,140145.0,0,0,0.0,7.0,4.99482678654251,Territoire de Belfort
90,2020-06-09,140145.0,1,0,0.7135466837917871,7.0,4.99482678654251,Territoire de Belfort
90,2020-06-10,140145.0,1,0,0.7135466837917871,6.0,4.2812801027507215,Territoire de Belfort
90,2020-06-11,140145.0,1,0,0.7135466837917871,6.0,4.2812801027507215,Territoire de Belfort
90,2020-06-12,140145.0,2,0,1.4270933675835742,5.0,3.567733418958936,Territoire de Belfort
90,2020-06-13,140145.0,0,0,0.0,5.0,3.567733418958936,Territoire de Belfort
90,2020-06-14,140145.0,1,0,0.7135466837917871,6.0,4.2812801027507215,Territoire de Belfort
90,2020-06-15,140145.0,1,0,0.7135466837917871,7.0,4.99482678654251,Territoire de Belfort
90,2020-06-16,140145.0,0,0,0.0,6.0,4.2812801027507215,Territoire de Belfort
90,2020-06-17,140145.0,0,0,0.0,5.0,3.567733418958936,Territoire de Belfort
90,2020-06-18,140145.0,1,0,0.7135466837917871,5.0,3.567733418958936,Territoire de Belfort
90,2020-06-19,140145.0,4,0,2.8541867351671484,7.0,4.99482678654251,Territoire de Belfort
90,2020-06-20,140145.0,0,0,0.0,7.0,4.99482678654251,Territoire de Belfort
90,2020-06-21,140145.0,0,0,0.0,6.0,4.2812801027507215,Territoire de Belfort
90,2020-06-22,140145.0,0,0,0.0,5.0,3.567733418958936,Territoire de Belfort
90,2020-06-23,140145.0,0,0,0.0,5.0,3.567733418958936,Territoire de Belfort
90,2020-06-24,140145.0,0,0,0.0,5.0,3.567733418958936,Territoire de Belfort
90,2020-06-25,140145.0,1,0,0.7135466837917871,5.0,3.567733418958936,Territoire de Belfort
90,2020-06-26,140145.0,0,0,0.0,1.0,0.7135466837917871,Territoire de Belfort
90,2020-06-27,140145.0,0,0,0.0,1.0,0.7135466837917871,Territoire de Belfort
90,2020-06-28,140145.0,0,0,0.0,1.0,0.7135466837917871,Territoire de Belfort
90,2020-06-29,140145.0,0,0,0.0,1.0,0.7135466837917871,Territoire de Belfort
90,2020-06-30,140145.0,0,0,0.0,1.0,0.7135466837917871,Territoire de Belfort
90,2020-07-01,140145.0,0,0,0.0,1.0,0.7135466837917871,Territoire de Belfort
90,2020-07-02,140145.0,0,0,0.0,0.0,0.0,Territoire de Belfort
90,2020-07-03,140145.0,1,0,0.7135466837917871,1.0,0.7135466837917871,Territoire de Belfort
90,2020-07-04,140145.0,0,0,0.0,1.0,0.7135466837917871,Territoire de Belfort
90,2020-07-05,140145.0,0,0,0.0,1.0,0.7135466837917871,Territoire de Belfort
90,2020-07-06,140145.0,0,0,0.0,1.0,0.7135466837917871,Territoire de Belfort
90,2020-07-07,140145.0,1,0,0.7135466837917871,2.0,1.4270933675835742,Territoire de Belfort
90,2020-07-08,140145.0,1,0,0.7135466837917871,3.0,2.1406400513753607,Territoire de Belfort
90,2020-07-09,140145.0,0,0,0.0,3.0,2.1406400513753607,Territoire de Belfort
90,2020-07-10,140145.0,0,0,0.0,2.0,1.4270933675835742,Territoire de Belfort
90,2020-07-11,140145.0,1,0,0.7135466837917871,3.0,2.1406400513753607,Territoire de Belfort
90,2020-07-12,140145.0,0,0,0.0,3.0,2.1406400513753607,Territoire de Belfort
90,2020-07-13,140145.0,0,0,0.0,3.0,2.1406400513753607,Territoire de Belfort
90,2020-07-14,140145.0,1,0,0.7135466837917871,3.0,2.1406400513753607,Territoire de Belfort
90,2020-07-15,140145.0,0,0,0.0,2.0,1.4270933675835742,Territoire de Belfort
90,2020-07-16,140145.0,2,0,1.4270933675835742,4.0,2.8541867351671484,Territoire de Belfort
90,2020-07-17,140145.0,1,0,0.7135466837917871,5.0,3.567733418958936,Territoire de Belfort
90,2020-07-18,140145.0,0,0,0.0,4.0,2.8541867351671484,Territoire de Belfort
90,2020-07-19,140145.0,0,0,0.0,4.0,2.8541867351671484,Territoire de Belfort
90,2020-07-20,140145.0,2,0,1.4270933675835742,6.0,4.2812801027507215,Territoire de Belfort
90,2020-07-21,140145.0,0,0,0.0,5.0,3.567733418958936,Territoire de Belfort
90,2020-07-22,140145.0,0,0,0.0,5.0,3.567733418958936,Territoire de Belfort
90,2020-07-23,140145.0,0,0,0.0,3.0,2.1406400513753607,Territoire de Belfort
90,2020-07-24,140145.0,0,0,0.0,2.0,1.4270933675835742,Territoire de Belfort
90,2020-07-25,140145.0,0,0,0.0,2.0,1.4270933675835742,Territoire de Belfort
90,2020-07-26,140145.0,0,0,0.0,2.0,1.4270933675835742,Territoire de Belfort
90,2020-07-27,140145.0,0,0,0.0,0.0,0.0,Territoire de Belfort
90,2020-07-28,140145.0,0,0,0.0,0.0,0.0,Territoire de Belfort
90,2020-07-29,140145.0,1,0,0.7135466837917871,1.0,0.7135466837917871,Territoire de Belfort
90,2020-07-30,140145.0,1,0,0.7135466837917871,2.0,1.4270933675835742,Territoire de Belfort
90,2020-07-31,140145.0,3,0,2.1406400513753607,5.0,3.567733418958936,Territoire de Belfort
90,2020-08-01,140145.0,1,0,0.7135466837917871,6.0,4.2812801027507215,Territoire de Belfort
90,2020-08-02,140145.0,1,0,0.7135466837917871,7.0,4.99482678654251,Territoire de Belfort
90,2020-08-03,140145.0,1,0,0.7135466837917871,8.0,5.708373470334298,Territoire de Belfort
90,2020-08-04,140145.0,1,0,0.7135466837917871,9.0,6.4219201541260835,Territoire de Belfort
90,2020-08-05,140145.0,3,0,2.1406400513753607,11.0,7.849013521709657,Territoire de Belfort
90,2020-08-06,140145.0,0,0,0.0,10.0,7.135466837917871,Territoire de Belfort
90,2020-08-07,140145.0,3,0,2.1406400513753607,10.0,7.135466837917871,Territoire de Belfort
90,2020-08-08,140145.0,2,0,1.4270933675835742,11.0,7.849013521709657,Territoire de Belfort
90,2020-08-09,140145.0,1,0,0.7135466837917871,11.0,7.849013521709657,Territoire de Belfort
90,2020-08-10,140145.0,5,0,3.567733418958936,15.0,10.703200256876807,Territoire de Belfort
90,2020-08-11,140145.0,4,0,2.8541867351671484,18.0,12.843840308252167,Territoire de Belfort
90,2020-08-12,140145.0,1,0,0.7135466837917871,16.0,11.416746940668595,Territoire de Belfort
90,2020-08-13,140145.0,3,0,2.1406400513753607,19.0,13.557386992043956,Territoire de Belfort
90,2020-08-14,140145.0,3,0,2.1406400513753607,19.0,13.557386992043956,Territoire de Belfort
90,2020-08-15,140145.0,1,0,0.7135466837917871,18.0,12.843840308252167,Territoire de Belfort
90,2020-08-16,140145.0,4,0,2.8541867351671484,21.0,14.984480359627527,Territoire de Belfort
90,2020-08-17,140145.0,4,0,2.8541867351671484,20.0,14.270933675835742,Territoire de Belfort
90,2020-08-18,140145.0,8,0,5.708373470334298,24.0,17.12512041100289,Territoire de Belfort
90,2020-08-19,140145.0,3,0,2.1406400513753607,26.0,18.552213778586463,Territoire de Belfort
90,2020-08-20,140145.0,4,0,2.8541867351671484,27.0,19.26576046237825,Territoire de Belfort
90,2020-08-21,140145.0,5,0,3.567733418958936,29.0,20.69285382996183,Territoire de Belfort
90,2020-08-22,140145.0,3,0,2.1406400513753607,31.0,22.1199471975454,Territoire de Belfort
90,2020-08-23,140145.0,3,0,2.1406400513753607,30.0,21.406400513753614,Territoire de Belfort
90,2020-08-24,140145.0,6,0,4.2812801027507215,32.0,22.83349388133719,Territoire de Belfort
90,2020-08-25,140145.0,4,0,2.8541867351671484,28.0,19.97930714617004,Territoire de Belfort
90,2020-08-26,140145.0,8,0,5.708373470334298,33.0,23.54704056512897,Territoire de Belfort
90,2020-08-27,140145.0,4,0,2.8541867351671484,33.0,23.54704056512897,Territoire de Belfort
90,2020-08-28,140145.0,7,0,4.99482678654251,35.0,24.97413393271255,Territoire de Belfort
90,2020-08-29,140145.0,2,0,1.4270933675835742,34.0,24.26058724892076,Territoire de Belfort
90,2020-08-30,140145.0,1,0,0.7135466837917871,32.0,22.83349388133719,Territoire de Belfort
90,2020-08-31,140145.0,10,0,7.135466837917871,36.0,25.687680616504334,Territoire de Belfort
90,2020-09-01,140145.0,5,0,3.567733418958936,37.0,26.40122730029612,Territoire de Belfort
90,2020-09-02,140145.0,8,0,5.708373470334298,37.0,26.40122730029612,Territoire de Belfort
90,2020-09-03,140145.0,4,0,2.8541867351671484,37.0,26.40122730029612,Territoire de Belfort
90,2020-09-04,140145.0,4,0,2.8541867351671484,34.0,24.26058724892076,Territoire de Belfort
90,2020-09-05,140145.0,5,0,3.567733418958936,37.0,26.40122730029612,Territoire de Belfort
90,2020-09-06,140145.0,3,0,2.1406400513753607,39.0,27.82832066787969,Territoire de Belfort
90,2020-09-07,140145.0,11,0,7.849013521709657,40.0,28.541867351671485,Territoire de Belfort
90,2020-09-08,140145.0,8,0,5.708373470334298,43.0,30.68250740304684,Territoire de Belfort
90,2020-09-09,140145.0,11,0,7.849013521709657,46.0,32.823147454422205,Territoire de Belfort
90,2020-09-10,140145.0,17,0,12.13029362446038,59.0,42.09925434371544,Territoire de Belfort
90,2020-09-11,140145.0,23,0,16.411573727211106,78.0,55.65664133575939,Territoire de Belfort
90,2020-09-12,140145.0,1,0,0.7135466837917871,74.0,52.80245460059224,Territoire de Belfort
90,2020-09-13,140145.0,0,0,0.0,71.0,50.66181454921688,Territoire de Belfort
90,2020-09-14,140145.0,18,0,12.843840308252167,78.0,55.65664133575939,Territoire de Belfort
90,2020-09-15,140145.0,15,0,10.703200256876807,85.0,60.6514681223019,Territoire de Belfort
90,2020-09-16,140145.0,8,0,5.708373470334298,82.0,58.51082807092654,Territoire de Belfort
90,2020-09-17,140145.0,11,0,7.849013521709657,76.0,54.22954796817582,Territoire de Belfort
90,2020-09-18,140145.0,12,0,8.562560205501445,65.0,46.38053444646616,Territoire de Belfort
90,2020-09-19,140145.0,2,0,1.4270933675835742,66.0,47.09408113025795,Territoire de Belfort
90,2020-09-20,140145.0,1,0,0.7135466837917871,67.0,47.80762781404974,Territoire de Belfort
90,2020-09-21,140145.0,7,0,4.99482678654251,56.0,39.95861429234008,Territoire de Belfort
90,2020-09-22,140145.0,8,0,5.708373470334298,49.0,34.963787505797555,Territoire de Belfort
90,2020-09-23,140145.0,8,0,5.708373470334298,49.0,34.963787505797555,Territoire de Belfort
90,2020-09-24,140145.0,9,0,6.4219201541260835,47.0,33.53669413821399,Territoire de Belfort
90,2020-09-25,140145.0,6,0,4.2812801027507215,41.0,29.25541403546327,Territoire de Belfort
90,2020-09-26,140145.0,3,0,2.1406400513753607,42.0,29.968960719255055,Territoire de Belfort
90,2020-09-27,140145.0,0,0,0.0,41.0,29.25541403546327,Territoire de Belfort
90,2020-09-28,140145.0,6,0,4.2812801027507215,40.0,28.541867351671485,Territoire de Belfort
90,2020-09-29,140145.0,8,0,5.708373470334298,40.0,28.541867351671485,Territoire de Belfort
90,2020-09-30,140145.0,26,0,18.552213778586463,58.0,41.385707659923646,Territoire de Belfort
90,2020-10-01,140145.0,7,0,4.99482678654251,56.0,39.95861429234008,Territoire de Belfort
90,2020-10-02,140145.0,9,0,6.4219201541260835,59.0,42.09925434371544,Territoire de Belfort
90,2020-10-03,140145.0,5,0,3.567733418958936,61.0,43.52634771129902,Territoire de Belfort
90,2020-10-04,140145.0,0,0,0.0,61.0,43.52634771129902,Territoire de Belfort
90,2020-10-05,140145.0,9,0,6.4219201541260835,64.0,45.66698776267437,Territoire de Belfort
90,2020-10-06,140145.0,10,0,7.135466837917871,66.0,47.09408113025795,Territoire de Belfort
90,2020-10-07,140145.0,9,0,6.4219201541260835,49.0,34.963787505797555,Territoire de Belfort
90,2020-10-08,140145.0,11,0,7.849013521709657,53.0,37.817974240964716,Territoire de Belfort
90,2020-10-09,140145.0,11,0,7.849013521709657,55.0,39.24506760854829,Territoire de Belfort
90,2020-10-10,140145.0,4,0,2.8541867351671484,54.0,38.5315209247565,Territoire de Belfort
90,2020-10-11,140145.0,1,0,0.7135466837917871,55.0,39.24506760854829,Territoire de Belfort
90,2020-10-12,140145.0,17,0,12.13029362446038,63.0,44.95344107888259,Territoire de Belfort
90,2020-10-13,140145.0,9,0,6.4219201541260835,62.0,44.2398943950908,Territoire de Belfort
90,2020-10-14,140145.0,12,0,8.562560205501445,65.0,46.38053444646616,Territoire de Belfort
90,2020-10-15,140145.0,16,0,11.416746940668595,70.0,49.9482678654251,Territoire de Belfort
90,2020-10-16,140145.0,32,0,22.83349388133719,91.0,64.93274822505262,Territoire de Belfort
90,2020-10-17,140145.0,11,0,7.849013521709657,98.0,69.92757501159511,Territoire de Belfort
90,2020-10-18,140145.0,3,0,2.1406400513753607,100.0,71.3546683791787,Territoire de Belfort
90,2020-10-19,140145.0,42,0,29.968960719255055,125.0,89.19333547397336,Territoire de Belfort
90,2020-10-20,140145.0,51,0,36.39088087338114,167.0,119.16229619322846,Territoire de Belfort
90,2020-10-21,140145.0,44,0,31.396054086838628,199.0,141.99579007456563,Territoire de Belfort
90,2020-10-22,140145.0,57,0,40.672160976131856,240.0,171.2512041100289,Territoire de Belfort
90,2020-10-23,140145.0,59,0,42.09925434371544,267.0,190.51696457240715,Territoire de Belfort
90,2020-10-24,140145.0,30,0,21.406400513753614,286.0,204.0743515644511,Territoire de Belfort
90,2020-10-25,140145.0,6,0,4.2812801027507215,289.0,206.21499161582645,Territoire de Belfort
90,2020-10-26,140145.0,134,0,95.61525562809948,381.0,271.8612865246709,Territoire de Belfort
90,2020-10-27,140145.0,93,0,66.3598415926362,423.0,301.83024724392584,Territoire de Belfort
90,2020-10-28,140145.0,98,0,69.92757501159511,477.0,340.36176816868243,Territoire de Belfort
90,2020-10-29,140145.0,108,0,77.063041849513,528.0,376.7526490420636,Territoire de Belfort
90,2020-10-30,140145.0,102,0,72.7817617467623,571.0,407.4351564451104,Territoire de Belfort
90,2020-10-31,140145.0,66,0,47.09408113025795,607.0,433.12283706161486,Territoire de Belfort
90,2020-11-01,140145.0,12,0,8.562560205501445,613.0,437.40411716436546,Territoire de Belfort
90,2020-11-02,140145.0,151,0,107.74554925255985,630.0,449.5344107888258,Territoire de Belfort
90,2020-11-03,140145.0,162,0,115.5945627742695,699.0,498.7691319704592,Territoire de Belfort
90,2020-11-04,140145.0,114,0,81.34432195226374,715.0,510.18587891112776,Territoire de Belfort
90,2020-11-05,140145.0,123,0,87.76624210638981,730.0,520.8890791680046,Territoire de Belfort
90,2020-11-06,140145.0,100,0,71.3546683791787,728.0,519.461985800421,Territoire de Belfort
90,2020-11-07,140145.0,59,0,42.09925434371544,721.0,514.4671590138785,Territoire de Belfort
90,2020-11-08,140145.0,4,0,2.8541867351671484,713.0,508.75878554354415,Territoire de Belfort
90,2020-11-09,140145.0,117,0,83.48496200363908,679.0,484.4981982946234,Territoire de Belfort
90,2020-11-10,140145.0,122,0,87.05269542259803,639.0,455.95633094295187,Territoire de Belfort
90,2020-11-11,140145.0,12,0,8.562560205501445,537.0,383.1745691961897,Territoire de Belfort
90,2020-11-12,140145.0,108,0,77.063041849513,522.0,372.4713689393129,Territoire de Belfort
90,2020-11-13,140145.0,133,0,94.90170894430769,555.0,396.0184095044418,Territoire de Belfort
90,2020-11-14,140145.0,35,0,24.97413393271255,531.0,378.89328909343885,Territoire de Belfort
90,2020-11-15,140145.0,3,0,2.1406400513753607,530.0,378.17974240964713,Territoire de Belfort
90,2020-11-16,140145.0,119,0,84.91205537122266,532.0,379.6068357772307,Territoire de Belfort
90,2020-11-17,140145.0,53,0,37.817974240964716,463.0,330.3721145955974,Territoire de Belfort
90,2020-11-18,140145.0,66,0,47.09408113025795,517.0,368.90363552035393,Territoire de Belfort
90,2020-11-19,140145.0,62,0,44.2398943950908,471.0,336.0804880659317,Territoire de Belfort
90,2020-11-20,140145.0,41,0,29.25541403546327,379.0,270.43419315708735,Territoire de Belfort
90,2020-11-21,140145.0,22,0,15.698027043419314,366.0,261.1580862677941,Territoire de Belfort
90,2020-11-22,140145.0,4,0,2.8541867351671484,367.0,261.87163295158587,Territoire de Belfort
